"","date","portfolio_value"
"828","2020-02-27",95.1320432313518
"829","2020-02-28",92.6332195215615
"830","2020-03-02",97.0358162875417
"831","2020-03-03",94.0678208186435
"832","2020-03-04",98.9358569936664
"833","2020-03-05",97.715360737982
"834","2020-03-06",93.7418559376181
"835","2020-03-09",94.2919827426201
"836","2020-03-10",94.2626331490995
"837","2020-03-11",92.9074731510911
"838","2020-03-12",93.9265594446085
"839","2020-03-13",95.7560429975248
"840","2020-03-16",92.0811022008193
"841","2020-03-17",95.9712058777545
"842","2020-03-18",100.203006020961
"843","2020-03-19",98.7818775596386
"844","2020-03-20",91.208970788055
"845","2020-03-23",88.9856149414469
"846","2020-03-24",84.9096163064911
"847","2020-03-25",84.4621604909161
"848","2020-03-26",92.3167780179445
"849","2020-03-27",90.4697999321321
"850","2020-03-30",94.7792352069525
"851","2020-03-31",91.4099479090148
"852","2020-04-01",87.7667410764395
"853","2020-04-02",93.3559643242274
"854","2020-04-03",96.4148808980647
"855","2020-04-06",96.4580094978017
"856","2020-04-07",97.2642057460888
"857","2020-04-08",98.5706460859321
"858","2020-04-09",93.2021664663517
"859","2020-04-13",89.9371807618482
"860","2020-04-14",91.8117509038457
"861","2020-04-15",91.913780173856
"862","2020-04-16",94.4979394761579
"863","2020-04-17",93.7287946009674
"864","2020-04-20",97.1119616755835
"865","2020-04-21",94.6068292506195
"866","2020-04-22",98.6539361072167
"867","2020-04-23",97.9658191366486
"868","2020-04-24",97.0525364784244
"869","2020-04-27",97.6360521609078
"870","2020-04-28",97.3683927885648
"871","2020-04-29",95.951811819877
"872","2020-04-30",94.1262608043577
"873","2020-05-01",96.8828410476811
"874","2020-05-04",92.7352443187772
"875","2020-05-05",95.6657411271494
"876","2020-05-06",94.1056862054047
"877","2020-05-07",94.0305768634485
"878","2020-05-08",96.3978523173656
"879","2020-05-11",96.1525660873654
"880","2020-05-12",95.4532667904309
"881","2020-05-13",95.6646881537116
"882","2020-05-14",95.2267705232546
"883","2020-05-15",94.6617781089173
"884","2020-05-18",93.7707447368766
"885","2020-05-19",88.5905661783341
"886","2020-05-20",86.9540544446083
"887","2020-05-21",84.9628746056143
"888","2020-05-22",88.0210491479651
"889","2020-05-26",87.5657494621399
"890","2020-05-27",91.0379352230673
"891","2020-05-28",94.163482581485
"892","2020-05-29",100.305593854053
"893","2020-06-01",94.2118478979122
"894","2020-06-02",96.8486991874317
"895","2020-06-03",97.5555326275268
"896","2020-06-04",96.3167889484329
"897","2020-06-05",95.2295482531685
"898","2020-06-08",95.2447773130579
"899","2020-06-09",94.1585454684654
"900","2020-06-10",96.9902772634546
"901","2020-06-11",96.7004509700899
"902","2020-06-12",97.0990507783791
"903","2020-06-15",94.6032096143093
"904","2020-06-16",97.6553555087812
"905","2020-06-17",97.7341945824853
"906","2020-06-18",96.4963208599611
"907","2020-06-19",94.6192039753977
"908","2020-06-22",93.7431644873397
"909","2020-06-23",90.8591190088325
"910","2020-06-24",90.0950128776756
"911","2020-06-25",89.9283385301223
"912","2020-06-26",88.0197632488878
"913","2020-06-29",93.278155696801
"914","2020-06-30",92.7112639496097
"915","2020-07-01",91.4660240184724
"916","2020-07-02",91.9022379470257
"917","2020-07-06",92.1088686059043
"918","2020-07-07",91.7920604604615
"919","2020-07-08",92.5870084521733
"920","2020-07-09",88.0220323109573
"921","2020-07-10",87.6697878441431
"922","2020-07-13",87.3490815720953
"923","2020-07-14",89.7331725169686
"924","2020-07-15",88.4564769488132
"925","2020-07-16",90.6881094323107
"926","2020-07-17",95.1253397186878
"927","2020-07-20",93.6938096526785
"928","2020-07-21",92.2072089834796
"929","2020-07-22",91.2444668442746
"930","2020-07-23",90.76588548709
"931","2020-07-24",92.3500052440264
"932","2020-07-27",93.4185436690713
"933","2020-07-28",94.9936160828099
"934","2020-07-29",94.4106945817726
"935","2020-07-30",96.3040904104097
"936","2020-07-31",96.5032494989711
"937","2020-08-03",94.822149666259
"938","2020-08-04",89.4910756272005
"939","2020-08-05",88.013844364929
"940","2020-08-06",88.3205232436725
"941","2020-08-07",91.5427613581263
"942","2020-08-10",91.8364917847478
"943","2020-08-11",93.4691858388183
"944","2020-08-12",92.2638103574455
"945","2020-08-13",92.9901758895571
"946","2020-08-14",93.4723865613961
"947","2020-08-17",92.120817271008
"948","2020-08-18",92.7894891562371
"949","2020-08-19",93.106890433626
"950","2020-08-20",93.310083306319
"951","2020-08-21",92.9397549590921
"952","2020-08-24",92.0374880225021
"953","2020-08-25",92.6115952520096
"954","2020-08-26",93.3798808867492
"955","2020-08-27",92.9231427353444
"956","2020-08-28",89.8819267259797
"957","2020-08-31",92.2175708868144
"958","2020-09-01",90.0901368078186
"959","2020-09-02",94.1078256694012
"960","2020-09-03",95.3974645448997
"961","2020-09-04",95.1528328126353
"962","2020-09-08",94.8376448456025
"963","2020-09-09",93.0353130382877
"964","2020-09-10",95.0733709123289
"965","2020-09-11",97.9203792980825
"966","2020-09-14",97.8314858223404
"967","2020-09-15",98.786148873645
"968","2020-09-16",97.1888034594033
"969","2020-09-17",97.9417249061751
"970","2020-09-18",98.5390090401743
"971","2020-09-21",96.4366395725418
"972","2020-09-22",95.5737607756181
"973","2020-09-23",93.9984113654856
"974","2020-09-24",94.1335017799006
"975","2020-09-25",95.7037689227621
"976","2020-09-28",93.1472620632193
"977","2020-09-29",93.5525778940058
"978","2020-09-30",92.8150510808551
"979","2020-10-01",93.398988610239
"980","2020-10-02",93.717222269309
"981","2020-10-05",94.2345488457032
"982","2020-10-06",94.3193482138346
"983","2020-10-07",94.5126941664173
"984","2020-10-08",92.181131414222
"985","2020-10-09",93.3444763814413
"986","2020-10-12",91.5479347449852
"987","2020-10-13",91.3994398445825
"988","2020-10-14",89.8049556393375
"989","2020-10-15",90.1455450732916
"990","2020-10-16",90.6138379030859
"991","2020-10-19",90.6129348937274
"992","2020-10-20",88.6407315013322
"993","2020-10-21",88.443299432892
"994","2020-10-22",90.6940490544068
"995","2020-10-23",93.4325921619502
"996","2020-10-26",95.2624404942627
"997","2020-10-27",96.3826351457317
"998","2020-10-28",93.0807474727298
"999","2020-10-29",92.8341410220718
"1000","2020-10-30",95.10008787573
"1001","2020-11-02",93.8592529563137
"1002","2020-11-03",90.2571544875034
"1003","2020-11-04",88.2946795915847
"1004","2020-11-05",89.9435419496621
"1005","2020-11-06",92.0272457636143
"1006","2020-11-09",98.2606209727189
"1007","2020-11-10",102.555150524738
"1008","2020-11-11",99.1292915188363
"1009","2020-11-12",99.222369026637
"1010","2020-11-13",98.1184002900171
"1011","2020-11-16",93.87941716642
"1012","2020-11-17",93.5290608617753
"1013","2020-11-18",93.5627979751677
"1014","2020-11-19",95.2235280322713
"1015","2020-11-20",97.133647938166
"1016","2020-11-23",94.4948616466064
"1017","2020-11-24",93.6524713325493
"1018","2020-11-25",92.2084623822158
"1019","2020-11-27",94.0254406840442
"1020","2020-11-30",91.3182141328189
"1021","2020-12-01",91.6638720958086
"1022","2020-12-02",92.9638327504248
"1023","2020-12-03",97.3910151319761
"1024","2020-12-04",93.8435905750087
"1025","2020-12-07",98.1315092369652
"1026","2020-12-08",96.1994368216181
"1027","2020-12-09",97.419525281769
"1028","2020-12-10",94.9622405941011
"1029","2020-12-11",93.9080657067751
"1030","2020-12-14",93.7600161501505
"1031","2020-12-15",93.003874110528
"1032","2020-12-16",91.2210790271064
"1033","2020-12-17",91.7299841394608
"1034","2020-12-18",96.1644707372485
"1035","2020-12-21",95.1012690562879
"1036","2020-12-22",95.5490638197261
"1037","2020-12-23",94.9050718596028
"1038","2020-12-24",93.1829917515419
"1039","2020-12-28",93.432650758374
"1040","2020-12-29",93.2623483950375
"1041","2020-12-30",89.9472067614975
"1042","2020-12-31",93.2024946702834
"1043","2021-01-04",100
"1044","2021-01-05",108.60403699048
"1045","2021-01-06",103.777197303061
"1046","2021-01-07",102.295303540919
"1047","2021-01-08",98.6902034479895
"1048","2021-01-11",104.832487716838
"1049","2021-01-12",100.613093100161
"1050","2021-01-13",99.6961010924986
"1051","2021-01-14",105.007934679861
"1052","2021-01-15",105.276482687705
"1053","2021-01-19",111.319971609771
"1054","2021-01-20",95.1438164269639
"1055","2021-01-21",101.594763534198
"1056","2021-01-22",103.671676581755
"1057","2021-01-25",111.838229213389
"1058","2021-01-26",102.487114094951
"1059","2021-01-27",106.566514365055
"1060","2021-01-28",100.053259254372
"1061","2021-01-29",100.299838303527
"1062","2021-02-01",102.128826488715
"1063","2021-02-02",99.505311974964
"1064","2021-02-03",105.295772017
"1065","2021-02-04",107.066872479383
"1066","2021-02-05",103.380123532752
"1067","2021-02-08",99.8852032489626
"1068","2021-02-09",95.7952732037188
"1069","2021-02-10",103.488000056753
"1070","2021-02-11",103.136472165252
"1071","2021-02-12",96.8996111198952
"1072","2021-02-16",97.3016801609424
"1073","2021-02-17",104.593641134832
"1074","2021-02-18",104.633353211452
"1075","2021-02-19",100.564320567854
"1076","2021-02-22",103.822753236837
"1077","2021-02-23",108.509165855634
"1078","2021-02-24",108.919442439957
"1079","2021-02-25",101.765916062301
"1080","2021-02-26",101.712574261571
"1081","2021-03-01",106.529568397638
"1082","2021-03-02",101.51103823341
"1083","2021-03-03",100.534139712601
"1084","2021-03-04",92.783543426994
"1085","2021-03-05",102.616388811492
"1086","2021-03-08",105.752769245283
"1087","2021-03-09",106.325684680393
